Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Engine_RPM,Mass_Air_Flow_Rate,Engine_Oil_Temp,Speed_GPS,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,CO2_in_g_per_km_Inst,Trip_Time_journey,Condition_Score,Priority
119,0.36021505376344365,0.8498024752800422,0.5333333333333332,0.6473029045643154,0.49183400267737626,0.6428571428571423,119.59244,0.7385620708858555,0.4993583069745464,10.916341,288.737,0.46577969555315835,0.5844594512567455,Moderate
88,0.526881720430108,0.015810272656188843,0.666666666666667,0.20954356846473032,0.11298527443105755,0.4285714285714288,97.922386,0.07843137873424333,0.93961397644773,4.753048778587036,116.73404192841686,0.8748651564185546,0.15727630757713867,Low
34,0.8172043010752716,0.5098814367885771,0.5999999999999996,0.36592323651452285,0.1581436858545292,0.5,32.544018,0.06535950481042255,0.9916973731674552,10.107704,267.3486,0.9822605777298334,0.74791280039964,Critical
55,0.7043010752688197,0.3241106852028625,0.5333333333333332,0.3360995850622407,0.13333333333333333,0.5,54.291054,0.026143837975187337,0.35493742504884973,2.995086,79.21996,0.3719285628670742,0.46959944395129843,Moderate
77,0.586021505376344,0.003952570683810139,0.13333333333333375,0.27463692946058094,0.1259259259259259,0.07142857142857117,83.05544,0.05882359038039862,0.06441475361086324,5.857267,154.9246,0.060050341603739676,0.06880139270557167,Low
37,0.8010752688172076,0.43561471516764605,0.5333333333333332,0.2352178423236515,0.12440874609549307,0.4285714285714288,42.33724,0.06535950481042255,0.9675030409828775,4.753048778587036,116.73404192841686,0.9014742898238044,0.6449405234216805,Moderate
29,0.8440860215053796,0.43561471516764605,0.5333333333333332,0.23132780082987559,0.11128960285586789,0.4285714285714288,34.740665,0.05882359038039862,0.9676329890099225,4.753048778587036,116.73404192841686,0.9017140117463742,0.64434049327366,Moderate
50,0.7311827956989276,0.43561471516764605,0.5999999999999996,0.2593360995850622,0.13431503792949576,0.5,52.203587,0.09150325265806411,0.9223892943753884,4.753048778587036,116.73404192841686,0.8583243437612369,0.6485366550737266,Moderate
114,0.3870967741935516,0.43561471516764605,0.5999999999999996,0.37733402489626555,0.1829540383757251,0.5714285714285712,114.984955,0.1045751716456578,0.5865569021937216,4.753048778587036,116.73404192841686,0.5314635023372888,0.3815992986987363,Low
115,0.3817204301075279,0.2845849783647611,0.666666666666667,0.3869294605809128,0.15939312806782685,0.5,119.12522,0.026143837975187337,0.09471084232311122,1.437132,38.012115,0.07922809540932518,0.23788030691813597,Low
116,0.3763440860215077,0.4268775028238227,0.666666666666667,0.3952282157676349,0.16456938866577422,0.7142857142857144,120.492645,0.05882359038039862,0.41263338226620583,2.287875,60.514263,0.4161572575812058,0.35426635448690047,Low
89,0.5215053763440878,0.2608695744200037,0.7333333333333334,0.22562240663900412,0.11673360107095049,0.4285714285714288,93.99634,0.07189546430421939,0.6315181233707801,4.753048778587036,116.73404192841686,0.5631067961165048,0.29679660736684393,Low
161,0.13440860215053974,0.06324111078285881,0.7333333333333334,0.6817946058091285,0.30441767068273096,0.8571428571428568,167.83275,0.11764704556947855,0.8183274261481477,4.753048778587036,14.407327,0.7292340884573894,0.27575569441075737,Low
22,0.8817204301075279,0.41501976053523715,0.5333333333333332,0.17038381742738595,0.07782240071396698,0.35714285714285676,23.257366,0.08496738329181305,0.879914829162703,6.298459,166.59412,0.821167445762915,0.5982509793997692,Moderate
61,0.6720430107526916,0.0,0.666666666666667,0.22821576763485474,0.11717983043284247,0.7142857142857144,65.7277,0.032679797468984174,0.24617957065740548,4.753048778587036,116.73404192841686,0.267529665587918,0.14914707238358696,Low
97,0.4784946236559158,0.43561471516764605,0.666666666666667,0.2619294605809128,0.14252565818830878,0.5,99.97459,0.08496738329181305,0.9500416658302029,4.753048778587036,116.73404192841686,0.8825362579407887,0.46685784682167597,Moderate
85,0.543010752688172,0.41501976053523715,0.5333333333333332,0.3462136929460581,0.15591253904506916,0.4285714285714288,85.824,0.06535950481042255,0.9515975162126511,2.969764,78.55019,0.8838547285149227,0.4442858164599818,Low
113,0.39247311827957176,0.4940711742114399,0.666666666666667,0.38278008298755184,0.17376171352074965,0.4285714285714288,113.00428,0.08496738329181305,0.7198361483336537,2.867186,75.83702,0.629270046745775,0.45721933189258945,Moderate
105,0.43548387096774377,0.4229249321400126,0.7333333333333334,0.337396265560166,0.15716198125836678,0.5,105.98415,0.09803925721563386,0.9176219363188698,1.941669,51.357124,0.8542490710775501,0.47375294950811464,Moderate
39,0.7903225806451637,0.0,0.4666666666666668,0.2787863070539419,0.14841588576528333,0.2857142857142856,37.512432,0.05228758582282889,0.7554644282773046,4.753048778587036,116.73404192841686,0.6561189020735947,0.3242421622867681,Low
94,0.4946236559139834,0.8102767684419407,0.9333333333333336,0.4209024896265561,0.2387327086122267,0.6428571428571423,96.01267,0.32026142936699725,0.52699919068255,6.915909,182.92567,0.486156058971593,0.8070329470528956,Critical
21,0.8870967741935516,0.15810277695714697,0.5999999999999996,0.028267634854771795,0.03792949576082106,0.4285714285714288,25.16835,0.026143837975187337,0.9732221190536618,1.327531,35.113174,0.9242478724679373,0.4210603177577121,Low
48,0.7419354838709715,0.007905141367620279,0.5999999999999996,0.2217323651452282,0.11227130745203034,0.5,50.11201,0.045751671392804956,0.9852928974503059,4.753048778587036,116.73404192841686,0.9600862998921251,0.34288646702272724,Low
131,0.29569892473118387,0.43561471516764605,0.666666666666667,0.4893672199170125,0.22061579651941096,0.7857142857142856,137.41237,0.08496738329181305,0.5068656063855492,4.753048778587036,116.73404192841686,0.46973510727556034,0.39290125947275545,Low
118,0.3655913978494638,0.4782609116343028,0.5999999999999996,0.4146784232365145,0.18518518518518517,0.35714285714285676,120.78076,0.08496738329181305,0.742041223608821,2.63915,69.80548,0.6438930840225339,0.44767468410837785,Low
98,0.4731182795698956,0.7035573499000153,0.666666666666667,0.2904564315352697,0.15787594823739404,0.5,100.18852,0.2287582217727061,0.28862383788218704,5.90151,156.09485,0.3105597506892005,0.4032480799873186,Low
19,0.8978494623655919,0.3596837911199986,0.5999999999999996,0.2575207468879668,0.12164212405176258,0.4285714285714288,19.622112,0.06535950481042255,0.9898480165409904,4.682133,123.84234,0.974949059091454,0.6148791212848168,Moderate
75,0.5967741935483915,0.43561471516764605,0.5999999999999996,0.24896265560165975,0.13431503792949576,0.5,83.772934,0.08496738329181305,0.9579400035930483,4.753048778587036,116.73404192841686,0.8896080546565983,0.45554196480743814,Moderate
26,0.8602150537634436,0.3241106852028625,0.40000000000000036,0.2297717842323651,0.11521642124051762,0.2857142857142856,36.648018,0.1045751716456578,0.7617149568131805,5.717413,151.22546,0.6828478964401294,0.4994398884284977,Moderate
72,0.6129032258064555,0.41501976053523715,0.666666666666667,0.23936721991701249,0.10361445783132528,0.5714285714285712,75.852135,0.045751671392804956,0.2628220173245457,2.4597,65.05902,0.2875464461224979,0.28869974422493433,Low
118,0.3655913978494638,0.4743083107133375,0.666666666666667,0.4133817427385892,0.16956715751896473,0.5,119.98803,0.045751671392804956,0.17995782859519693,2.197249,58.117188,0.1316073354908306,0.3033928373495292,Low
91,0.5107526881720474,0.16600790824571557,0.13333333333333375,0.2365145228215768,0.10950468540829986,0.0,94.39206,0.06535950481042255,0.13863828002724965,4.753048778587036,23.846638,0.10727556034999397,0.10155638674168012,Low
88,0.526881720430108,0.43561471516764605,0.0,0.3521784232365145,0.15618027666220435,0.07142857142857117,93.888824,0.045751671392804956,0.06116104837177383,4.753048778587036,116.73404192841686,0.056933956610332015,0.14673203298809395,Low
22,0.8817204301075279,0.2252964483447642,0.5999999999999996,0.32209543568464727,0.15618027666220435,0.4285714285714288,22.64746,0.06535950481042255,0.9899968454192294,5.002712,132.32164,0.9754285029365937,0.5240729858129699,Moderate
47,0.7473118279569917,0.17391303953428414,0.666666666666667,0.4092323651452282,0.22132976349843822,0.5714285714285712,39.132065,0.09150325265806411,0.23876684611247523,13.163299,348.169,0.2554237084981421,0.43408586632946977,Low
18,0.9032258064516157,0.2569170037361936,0.40000000000000036,0.23366182572614114,0.107541276215975,0.2142857142857144,17.532146,0.09803925721563386,0.7589460686115344,10.716675,283.45584,0.6740980462663311,0.4588818249752512,Moderate
96,0.48387096774193594,0.43561471516764605,0.5333333333333332,0.2575207468879668,0.1393128067826863,0.35714285714285676,100.72831,0.07843137873424333,0.7524393405737604,4.753048778587036,116.73404192841686,0.6510847416996284,0.38783018889729387,Low
18,0.9032258064516157,0.14624506490571657,0.5333333333333332,0.2069502074688797,0.1214636323070058,0.35714285714285676,11.880218,0.09150325265806411,0.872241184903076,9.508901,251.51025,0.7836509648807384,0.4204045840945884,Low
91,0.5107526881720474,0.15415020627333686,0.13333333333333375,0.23573651452282163,0.10557786702365016,0.0,90.28812,0.06535950481042255,0.13803608324021333,4.753048778587036,21.834646,0.10679611650485432,0.09852562258283247,Low
114,0.3870967741935516,0.5177865781561973,0.666666666666667,0.40300829875518673,0.17251227130745203,0.5714285714285712,117.79205,0.05228758582282889,0.09359931751409933,2.804393,74.17614,0.07850892964161571,0.29131152603984084,Low
23,0.8763440860215077,0.14229249422190646,0.40000000000000036,0.032157676348547715,0.03462739848282017,0.2857142857142856,22.50072,0.01307196405136657,0.20166949945782942,1.602162,42.377148,0.15929521754764475,0.31115046606771984,Low
100,0.4623655913978517,0.21739131705619566,0.666666666666667,0.29071576763485474,0.1390450691655511,0.6428571428571423,102.20653,0.07843137873424333,0.895767066711336,4.753048778587036,116.73404192841686,0.8375883974589478,0.30884055341104566,Low
83,0.5537634408602194,0.17786561021809424,0.5999999999999996,0.3311721991701245,0.15760821062025882,0.5,85.39503,0.05882359038039862,0.935845768013597,1.241042,32.825542,0.871509049502577,0.2812795151474744,Low
113,0.39247311827957176,0.5968379817533483,0.5999999999999996,0.38874481327800836,0.16974564926372154,0.4285714285714288,118.65691,0.07189546430421939,0.712437186336883,2.51179,66.436806,0.6243557473330936,0.5036184381380107,Moderate
96,0.48387096774193594,0.07114625215047907,0.7999999999999998,0.4302385892116183,0.1826863007585899,0.7857142857142856,98.46,0.08496738329181305,0.32870373345515635,4.753048778587036,14.129598,0.34927484118422636,0.2313681639475243,Low
73,0.6075268817204318,0.22924901902857434,0.5999999999999996,0.2505186721991701,0.1261044176706827,0.5,78.76882,0.1045751716456578,0.7666006614098659,1.348312,35.662827,0.6906388589236485,0.2801825010291292,Low
108,0.4193548387096797,0.9209486871143143,0.40000000000000036,0.5329356846473029,0.3626059794734494,0.2857142857142856,111.209595,0.3921568486074438,0.6091993648982112,7.310406,193.3601,0.547165288265612,0.6284664813739229,Moderate
98,0.4731182795698956,0.8339920715961809,0.20000000000000018,0.45798755186721996,0.3621597501115574,0.14285714285714235,98.136,0.516339898734492,0.6041116010717269,11.422522,302.1255,0.5434495984657797,0.5357803532029385,Moderate
11,0.9408602150537639,0.3043478418628635,0.4666666666666668,0.02904564315352698,0.03319946452476572,0.2857142857142856,19.728033,0.01307196405136657,0.2061223662278896,4.20798,111.30099,0.17967158096607938,0.36856802518351484,Low
100,0.4623655913978517,0.4229249321400126,0.7333333333333334,0.283454356846473,0.11842927264614009,0.6428571428571423,102.4924,0.03921571189900811,0.33518469936765616,1.976505,52.278526,0.35418914059690765,0.3274181190658037,Low
55,0.7043010752688197,0.49011859344857805,0.666666666666667,0.341545643153527,0.14573850959393128,0.5714285714285712,56.3401,0.03921571189900811,0.012760668775672834,1.675851,44.326237,0.013184705741340064,0.4535367103508945,Moderate
76,0.5913978494623677,0.4664031895038207,0.666666666666667,0.27593360995850624,0.11227130745203034,0.5,81.43201,0.032679797468984174,0.2762038774785167,2.791798,73.84301,0.3003715689799832,0.3155088991868491,Low
132,0.2903225806451637,0.05138339873142838,0.7999999999999998,0.4852178423236515,0.20794288264167785,0.7142857142857144,132.5164,0.1633986718985106,0.4547603715728765,3.382666,89.47146,0.4433656957928803,0.2366115044583433,Low
95,0.48924731182795966,0.9960474998695519,0.666666666666667,0.26711618257261416,0.1651048639000446,0.5,95.9838,0.22222221721513635,0.5252327505652452,6.411872,169.5939,0.48471772743617403,0.6234259860997505,Moderate
104,0.44086021505376394,0.5968379817533483,0.7999999999999998,0.3340248962655602,0.15618027666220435,0.7857142857142856,108.64886,0.045751671392804956,0.3320891496923357,4.753048778587036,116.73404192841686,0.3516720604099245,0.4109055445280828,Low
26,0.8602150537634436,0.14624506490571657,0.40000000000000036,0.028786307053941917,0.03989290495314591,0.2857142857142856,26.280394,0.045751671392804956,0.2018051913582798,1.466426,38.78694,0.1598945223540693,0.31170760142574894,Low
81,0.5645161290322598,0.43561471516764605,0.5333333333333332,0.2930497925311203,0.1323516287371709,0.5,87.048035,0.05228758582282889,0.35137451743643755,4.753048778587036,116.73404192841686,0.36833273402852695,0.30438749431064993,Low
60,0.6774193548387117,0.9209486871143143,0.5333333333333332,0.416753112033195,0.20196340919232483,0.4285714285714288,61.128162,0.424836601012655,0.9612509200860577,7.871775,208.20831,0.8946422150305646,0.8245938926098437,Critical
96,0.48387096774193594,0.5098814367885771,0.40000000000000036,0.2756742738589212,0.12717536813922356,0.14285714285714235,101.84416,0.045751671392804956,0.6910937489425726,2.61708,69.22172,0.610571736785329,0.3967011388655628,Low
131,0.29569892473118387,0.8339920715961809,0.7999999999999998,0.49351659751037347,0.30736278447121823,0.6428571428571423,132.51683,0.4379085200002487,0.4542053769138257,6.424307,169.9228,0.4431259738703105,0.579094947829024,Moderate
166,0.10752688172043179,0.43561471516764605,0.7333333333333334,0.7136929460580913,0.3023650156180277,0.8571428571428568,173.01624,0.13725492405086906,0.5041506309758674,4.753048778587036,116.73404192841686,0.4682967757401415,0.44085721912081155,Low
113,0.39247311827957176,0.5217391589190592,0.666666666666667,0.3830394190871369,0.17768853190539938,0.4285714285714288,114.84014,0.09150325265806411,0.7196924377584493,2.916991,77.154366,0.6291501857844901,0.4730307455552516,Moderate
18,0.9032258064516157,0.12252965088190745,0.5333333333333332,0.04434647302904565,0.04381972333779562,0.4285714285714288,20.37603,0.026143837975187337,0.8704111072180412,1.622368,42.911602,0.7747812537456551,0.3771770298941199,Low
74,0.6021505376344116,0.31620554383524224,0.5333333333333332,0.36592323651452285,0.14796965640339135,0.4285714285714288,74.44871,0.01307196405136657,0.039746409695248786,2.314745,61.22497,0.03715689799832195,0.2098721946167754,Low
97,0.4784946236559158,0.32015812459810405,0.666666666666667,0.28449170124481327,0.1326193663543061,0.7142857142857144,100.15223,0.07843137873424333,0.8951313734744397,4.753048778587036,116.73404192841686,0.8371089536138081,0.37826332642706467,Low
92,0.5053763440860237,0.2806324177600027,0.666666666666667,0.40689834024896265,0.20196340919232483,0.4285714285714288,94.033356,0.22222221721513635,0.6389777656935274,2.128304,56.2936,0.5696991489871749,0.32745774823653584,Low
113,0.39247311827957176,0.43561471516764605,0.5333333333333332,0.37655601659751037,0.1573404730031236,0.5714285714285712,114.15599,0.05228758582282889,0.1045188189481624,4.753048778587036,116.73404192841686,0.08558072635742536,0.24909372530095275,Low
63,0.6612903225806477,0.8063241675209755,0.666666666666667,0.3044605809128631,0.18839803659080767,0.7142857142857144,67.392235,0.2483660101265508,0.2503359170716617,10.871974,287.5635,0.27280354788445405,0.42278790059018345,Low
46,0.7526881720430119,0.5177865781561973,0.5333333333333332,0.3965248962655602,0.1712628290941544,0.4285714285714288,40.968254,0.05882359038039862,0.9980894512172545,7.225544,191.11552,0.9958048663550283,0.7509976493960999,Critical
126,0.3225806451612918,0.6363636381961912,0.8666666666666663,0.45876556016597514,0.20794288264167785,0.8571428571428568,130.35696,0.07189546430421939,0.4211883414383555,4.051994,107.17518,0.42143113987774183,0.6878296971283953,Moderate
115,0.3817204301075279,0.33992098809620647,0.666666666666667,0.4006742738589212,0.15885765283355643,0.5,122.37345,0.026143837975187337,0.09440926053430632,1.708166,45.180973,0.07898837348675536,0.2522261032972942,Low
81,0.5645161290322598,0.584980269701918,0.7999999999999998,0.3117219917012448,0.1330655957161981,0.6428571428571423,85.932365,0.07189546430421939,0.3164219103633863,3.92263,103.75349,0.3384873546685845,0.3977164097804666,Low
115,0.3817204301075279,0.43561471516764605,0.5333333333333332,0.3804460580912863,0.1858991521642124,0.5,121.141556,0.1045751716456578,0.5884013111272532,4.753048778587036,116.73404192841686,0.532542250988853,0.37138887092444184,Low
72,0.6129032258064555,0.2648221551828656,0.5999999999999996,0.24559128630705396,0.11994645247657296,0.5,78.840004,0.11111113113945462,0.7668106824443852,1.716949,45.41328,0.6908785808462183,0.3008774306024489,Low
102,0.4516129032258114,0.2648221551828656,0.5999999999999996,0.3104253112033195,0.14475680499776883,0.5,106.23756,0.045751671392804956,0.6470029236315631,4.753048778587036,116.73404192841686,0.5758120580127053,0.2930231273797102,Low
23,0.8763440860215077,0.17786561021809424,0.4666666666666668,0.026711618257261427,0.04185631414547077,0.2857142857142856,34.27217,0.032679797468984174,0.2056768463837454,4.753048778587036,116.73404192841686,0.1778736665468057,0.3323401163332271,Low
16,0.913978494623656,0.24901187244762504,0.5999999999999996,0.026192946058091304,0.03418116912092815,0.4285714285714288,17.855999,0.032679797468984174,0.9725147127042477,3.306088,87.445984,0.9202924607455352,0.48726690728386074,Moderate
23,0.8763440860215077,0.2529644330523835,0.666666666666667,0.18672199170124482,0.08326639892904952,0.5714285714285712,19.372816,0.045751671392804956,0.2361740275352191,5.864065,155.1044,0.24163969795037754,0.4206531453550159,Low
32,0.8279569892473155,0.8142293290466991,0.5999999999999996,0.40274896265560167,0.1814368585452923,0.5714285714285712,35.532017,0.16993467645608035,0.2352276533041231,16.659906,440.65424,0.23948220064724923,0.6187865210461214,Moderate
126,0.3225806451612918,0.16600790824571557,0.5999999999999996,0.45669087136929465,0.205979473449353,0.5,130.21312,0.11111113113945462,0.4446609928950558,3.189799,84.37014,0.4368932038834952,0.24768662039956668,Low
96,0.48387096774193594,0.5098814367885771,0.666666666666667,0.2821576763485477,0.1326193663543061,0.5,98.208534,0.06535950481042255,0.9323521281022531,2.589752,68.49888,0.8686323864317391,0.5186042015386697,Moderate
106,0.4301075268817236,0.7391304961333582,0.8666666666666663,0.3368775933609959,0.1648371262829094,0.5,109.94472,0.13725492405086906,0.5614094851140694,4.216717,111.53209,0.512645331415558,0.7619391268516267,Critical
92,0.5053763440860237,0.07905138343904763,0.7333333333333334,0.2398858921161826,0.10655957161981258,0.5714285714285712,92.59602,0.026143837975187337,0.028986258095662465,4.753048778587036,24.79555,0.028047464940668843,0.17673101322737103,Low
99,0.4677419354838719,0.11067193883047703,0.7999999999999998,0.45409751037344404,0.26818384649709953,0.7857142857142856,93.42225,0.3921568486074438,0.3128253356910131,9.265849,245.08153,0.33537096967517677,0.2489827174246086,Low
101,0.456989247311828,0.43561471516764605,0.5333333333333332,0.46058091286307057,0.21294065149486838,0.5,103.89616,0.1045751716456578,0.36356659961500126,4.753048778587036,116.73404192841686,0.38031883015701784,0.3354690587762583,Low
101,0.456989247311828,0.0,0.5999999999999996,0.29071576763485474,0.14966532797858098,0.35714285714285676,106.05687,0.09803925721563386,0.7519168187039624,4.753048778587036,116.73404192841686,0.6506052978544887,0.1484526279391424,Low
85,0.543010752688172,0.2015810343209551,0.7333333333333334,0.32754149377593367,0.18018741633199464,0.6428571428571423,85.17606,0.07189546430421939,0.021630744804652213,6.182367,163.5235,0.021694833992568607,0.2130293947343197,Low
85,0.543010752688172,0.6877470470066712,0.666666666666667,0.354253112033195,0.16135653726015173,0.5,90.25235,0.13725492405086906,0.2988482168941191,4.796581,126.86949,0.31906987894042915,0.41226920799508093,Low
99,0.4677419354838719,0.5296442902076278,0.5999999999999996,0.45539419087136934,0.26996876394466757,0.7142857142857144,100.11709,0.33333330329081806,0.43128231746297296,8.327819,220.27066,0.4281433537096968,0.40073005005817164,Low
127,0.31720430107527164,0.9130434852723838,0.7333333333333334,0.47536307053941906,0.35475234270414996,0.6428571428571423,130.68071,0.522875813164516,0.4538714360758356,8.94857,236.68953,0.4428862519477407,0.599256944332878,Moderate
75,0.5967741935483915,0.4940711742114399,0.5999999999999996,0.26581950207468885,0.12048192771084337,0.4285714285714288,79.52482,0.05228758582282889,0.7683891102302194,3.122789,82.59771,0.6925566343042071,0.4431917998860872,Low
45,0.7580645161290356,0.011857712051430415,0.5333333333333332,0.20850622406639008,0.10531012940651494,0.4285714285714288,50.149048,0.08496738329181305,0.9994387496372399,4.753048778587036,116.73404192841686,0.9979623636581565,0.3327215937509913,Low
76,0.5913978494623677,0.9249012880352796,0.8666666666666663,0.40430497925311204,0.21240517626059793,0.6428571428571423,76.03323,0.18300655037990113,0.5291359115893906,6.816203,180.28845,0.48807383435215157,0.8482244035928546,Critical
119,0.36021505376344365,0.3280632558866727,0.7333333333333334,0.4120850622406639,0.17402945113788487,0.5,124.992744,0.05882359038039862,0.85660260807112,1.525308,40.344376,0.752367253985377,0.4039334427143805,Low
44,0.7634408602150557,0.9169960861933492,0.5999999999999996,0.4281639004149378,0.15939312806782685,0.5,46.368687,0.08496738329181305,0.9832736700331259,2.239251,59.22816,0.9568500539374327,1.0579190895849413,Critical
94,0.4946236559139834,0.9644268940828639,0.7999999999999998,0.4476141078838174,0.2999553770638108,0.7142857142857144,93.722,0.3398693078483878,0.3120667463112532,10.362427,274.086,0.3347716648687522,0.5558220082881282,Moderate
100,0.4623655913978517,0.18181820106000784,0.33333333333333304,0.29279045643153523,0.12735385988398035,0.2857142857142856,103.35602,0.07189546430421939,0.3732238137806667,1.250271,33.069653,0.3876303487953974,0.1761581390033923,Low
130,0.3010752688172076,0.0,0.4666666666666668,0.48210580912863077,0.20446229361892013,0.4285714285714288,129.42032,0.09803925721563386,0.11188553563581516,4.753048778587036,27.578917,0.09001558192496706,0.15812874596588292,Low
94,0.4946236559139834,0.5928854009904866,0.7999999999999998,0.2640041493775934,0.11253904506916554,0.5714285714285712,95.50996,0.03921571189900811,0.2805584159602792,2.985946,78.97822,0.30408725877981546,0.3801366239863704,Low
117,0.37096774193548754,0.4940711742114399,0.666666666666667,0.4092323651452282,0.16733601070950468,0.5714285714285712,120.70905,0.06535950481042255,0.09191539581571895,2.584933,68.37144,0.07731032002876664,0.28674456544410615,Low
126,0.3225806451612918,0.5335968810495414,0.666666666666667,0.8648858921161825,0.7697456492637216,0.6428571428571423,122.86826,0.5490196060759304,0.07635575459056321,9.568551,253.088,0.06868033081625313,0.3674088141492121,Low
22,0.8817204301075279,0.21739131705619566,0.5333333333333332,0.08350622406639008,0.04854975457385096,0.35714285714285676,23.834719,0.032679797468984174,0.8782343196663456,2.419976,64.00832,0.8155339805825244,0.4495016355497272,Low
73,0.6075268817204318,0.3003952812581051,0.5999999999999996,0.24507261410788383,0.11941097724230251,0.35714285714285676,76.17621,0.08496738329181305,0.781954319372896,1.93653,51.22119,0.7063406448519718,0.3250343512063366,Low
76,0.5913978494623677,0.731225354765738,0.06666666666666643,0.2702282157676349,0.1251227130745203,0.07142857142857117,80.92839,0.07189546430421939,0.06387340775990469,4.753048778587036,20.5329,0.05957089775860003,0.20509972136231353,Low
76,0.5913978494623677,0.47035574002952735,0.666666666666667,0.27593360995850624,0.11325301204819277,0.5714285714285712,77.54401,0.05228758582282889,0.2755909322551078,2.808452,74.2835,0.29977226417355873,0.316680284055038,Low
18,0.9032258064516157,0.11857708019809732,0.5333333333333332,0.06224066390041494,0.04926372155287818,0.35714285714285676,19.692295,0.026143837975187337,0.873042654288259,1.92563,50.932888,0.7873666546805707,0.37809112590935356,Low
46,0.7526881720430119,0.11857708019809732,0.666666666666667,0.4019709543568465,0.20321285140562248,0.5714285714285712,36.000072,0.1960784693674948,0.2409871090988469,7.487247,198.03755,0.2602181469495386,0.41569855362291563,Low
84,0.5483870967741957,0.15415020627333686,0.7333333333333334,0.350103734439834,0.18759482373940203,0.5714285714285712,87.58801,0.09150325265806411,0.004585544558723509,8.189304,216.60696,0.00443485556754164,0.2066816946364569,Low
90,0.5161290322580676,0.43561471516764605,0.5333333333333332,0.37318464730290457,0.17920571173583222,0.4285714285714288,91.69969,0.09803925721563386,0.515221520439687,4.753048778587036,116.73404192841686,0.4765671820688002,0.3533001085788978,Low
52,0.7204301075268837,0.2015810343209551,0.666666666666667,0.16882780082987559,0.08032128514056225,0.5714285714285712,56.808556,0.05228758582282889,0.2593592009714767,4.753048778587036,19.865116,0.2835910344000959,0.4056804579788852,Low
49,0.7365591397849478,0.18181820106000784,0.5999999999999996,0.2619294605809128,0.13877733154841587,0.5,51.661015,0.09803925721563386,0.9225210053734787,1.97727,52.298756,0.8584442047225218,0.4711015108018542,Moderate
101,0.456989247311828,0.43561471516764605,0.40000000000000036,0.46473029045643155,0.214636323070058,0.4285714285714288,102.16805,0.09803925721563386,0.3662997165654387,4.753048778587036,116.73404192841686,0.38235646649886135,0.3145618625872286,Low
87,0.5322580645161317,0.12252965088190745,0.7999999999999998,0.2069502074688797,0.09959839357429717,0.6428571428571423,90.324036,0.07843137873424333,0.27026107269508737,2.289505,60.55736,0.29473810379959253,0.209015388611802,Low
26,0.8602150537634436,0.29249013989048483,0.5333333333333332,0.22743775933609955,0.10307898259705489,0.35714285714285676,27.000216,0.08496738329181305,0.8789979136090726,4.538638,120.0469,0.8180510607695075,0.5244545663350847,Moderate
73,0.6075268817204318,0.3596837911199986,0.5333333333333332,0.36462655601659755,0.1397590361445783,0.4285714285714288,76.17668,0.01307196405136657,0.04037738271934643,2.58913,68.48244,0.03787606376603142,0.21805122896834153,Low
143,0.23118279569892763,1.0,0.7999999999999998,0.7971991701244813,0.8257028112449799,0.7142857142857144,137.70016,1.0,0.80834542721992,17.471846,462.13,0.7244396500059931,0.892702051521854,Critical
94,0.4946236559139834,0.2648221551828656,0.06666666666666643,0.2634854771784233,0.12315930388219545,0.0,94.32006,0.032679797468984174,0.13966376047524698,4.753048778587036,116.73404192841686,0.10811458707898836,0.11884754197341442,Low
121,0.34946236559139976,0.43561471516764605,0.666666666666667,0.41623443983402486,0.1973226238286479,0.6428571428571423,130.32013,0.11111113113945462,0.44202773972382636,4.753048778587036,116.73404192841686,0.4353350113867913,0.3677436077551825,Low
117,0.37096774193548754,0.43561471516764605,0.5999999999999996,0.3991182572614108,0.2099062918340027,0.6428571428571423,123.62551,0.13071900962084512,0.708558422557203,4.753048778587036,116.73404192841686,0.6217188061848256,0.4129686628992487,Low
146,0.21505376344086358,0.5138340175514389,0.5999999999999996,0.5866182572614108,0.25104863900044627,0.4285714285714288,152.856,0.13725492405086906,0.164504193112891,3.140086,83.055214,0.12105957089775865,0.32742842530741917,Low
119,0.36021505376344365,0.6284585371447778,0.666666666666667,0.42842323651452285,0.19509147701918786,0.5,125.604324,0.11764704556947855,0.18093405959399445,3.61067,95.50217,0.13220664029725515,0.3462968572399053,Low
48,0.7419354838709715,0.18181820106000784,0.5333333333333332,0.24299792531120334,0.1327978580990629,0.5,50.004326,0.09803925721563386,0.9228509653091086,1.955298,51.71759,0.8590435095289464,0.45688583098557084,Moderate
98,0.4731182795698956,0.3320158064123793,0.7333333333333334,0.3117219917012448,0.1261044176706827,0.5,99.648,0.045751671392804956,0.5766610613665766,2.751249,72.770485,0.5239122617763394,0.3391341770609338,Low
116,0.3763440860215077,0.7944664655485967,0.9333333333333336,0.4045643153526971,0.23917893797411868,0.7142857142857144,117.468,0.2875817670893318,0.4053014700391886,5.642412,149.24168,0.41136281912980943,0.7500377364458599,Critical
21,0.8870967741935516,0.37549409401334266,0.5999999999999996,0.32909751037344404,0.14199018295403837,0.4285714285714288,22.320116,0.05228758582282889,0.9900524643122053,9.072493,239.96727,0.9756682248591635,0.6388668868435703,Moderate
77,0.586021505376344,0.19762846363714495,0.666666666666667,0.2715248962655602,0.14100847835787594,0.4285714285714288,80.82039,0.07843137873424333,0.6331265785344169,1.987555,52.570793,0.5646649886132087,0.260318649913436,Low
